fiscal_year,program_area_name,organization_type,award_status,cnt_award_status,state_code,state_name
2010,Specialty Crop Research Initiative,USDA Agency,awarded,2,CA,CALIFORNIA
2010,Specialty Crop Research Initiative,USDA Agency,awarded,1,PA,PENNSYLVANIA
2010,Specialty Crop Research Initiative,USDA Agency,not-awarded,4,CA,CALIFORNIA
2010,Specialty Crop Research Initiative,USDA Agency,not-awarded,2,IL,ILLINOIS
2010,Specialty Crop Research Initiative,USDA Agency,not-awarded,1,MD,MARYLAND
2010,Specialty Crop Research Initiative,USDA Agency,not-awarded,1,MS,MISSISSIPPI
2010,Sun Grant Program,1862 Land-Grant University,awarded,1,OK,OKLAHOMA
2010,Sun Grant Program,1862 Land-Grant University,awarded,1,OR,OREGON
2010,Sun Grant Program,1862 Land-Grant University,awarded,1,SD,SOUTH DAKOTA
2010,Sun Grant Program,1862 Land-Grant University,awarded,1,TN,TENNESSEE
2010,Sun Grant Program,Private University or College,awarded,1,NY,NEW YORK
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,2,AZ,ARIZONA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,1,KS,KANSAS
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,2,MI,MICHIGAN
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,2,MN,MINNESOTA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,7,MT,MONTANA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,5,ND,NORTH DAKOTA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,2,NE,NEBRASKA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,3,NM,NEW MEXICO
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,3,SD,SOUTH DAKOTA
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,1,WA,WASHINGTON
2010,Tribal Colleges Education Equity Grants Program,1994 Land-Grant University,awarded,2,WI,WISCONSIN
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,1,AZ,ARIZONA
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,1,MI,MICHIGAN
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,2,MT,MONTANA
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,1,ND,NORTH DAKOTA
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,1,SD,SOUTH DAKOTA
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,awarded,2,WI,WISCONSIN
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,not-awarded,1,KS,KANSAS
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,not-awarded,1,MT,MONTANA
2010,Tribal Colleges Research Grants Program,1994 Land-Grant University,not-awarded,2,ND,NORTH DAKOTA
2010,Tribal Colleges Research Grants Program,Other,not-awarded,1,MT,MONTANA
2010,Tribal Colleges Research Grants Program,"State, Local, or Tribal Government",awarded,1,MT,MONTANA
2010,Women and Minorities in STEM Fields,1862 Land-Grant University,awarded,1,GA,GEORGIA
2010,Women and Minorities in STEM Fields,1862 Land-Grant University,not-awarded,1,AL,ALABAMA
2010,Women and Minorities in STEM Fields,1862 Land-Grant University,not-awarded,1,OK,OKLAHOMA
2010,Women and Minorities in STEM Fields,Individual,not-awarded,1,NJ,NEW JERSEY
2010,Women and Minorities in STEM Fields,Non Land-Grant Public University or College,not-awarded,1,AR,ARKANSAS
2010,Women and Minorities in STEM Fields,Non Land-Grant Public University or College,not-awarded,1,TN,TENNESSEE
2010,Women and Minorities in STEM Fields,Private Non-profit,awarded,1,MN,MINNESOTA
2010,Women and Minorities in STEM Fields,Private Non-profit,not-awarded,1,DC,DISTRICT OF COLUMBIA
2010,Women and Minorities in STEM Fields,Private Non-profit,not-awarded,1,HI,HAWAII
2010,Women and Minorities in STEM Fields,Private Non-profit,not-awarded,1,KY,KENTUCKY
2010,Women and Minorities in STEM Fields,Private Non-profit,not-awarded,1,NM,NEW MEXICO
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,8,AL,ALABAMA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,1,AR,ARKANSAS
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,3,DE,DELAWARE
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,3,FL,FLORIDA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,2,GA,GEORGIA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,4,KY,KENTUCKY
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,5,LA,LOUISIANA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,2,MD,MARYLAND
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,6,MO,MISSOURI
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,1,MS,MISSISSIPPI
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,6,NC,NORTH CAROLINA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,2,OK,OKLAHOMA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,1,SC,SOUTH CAROLINA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,6,TN,TENNESSEE
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,3,TX,TEXAS
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,5,VA,VIRGINIA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),awarded,2,WV,WEST VIRGINIA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,12,AL,ALABAMA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,4,AR,ARKANSAS
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,8,DE,DELAWARE
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,7,FL,FLORIDA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,8,GA,GEORGIA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,4,KY,KENTUCKY
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,6,LA,LOUISIANA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,9,MD,MARYLAND
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,6,MO,MISSOURI
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,8,MS,MISSISSIPPI
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,5,NC,NORTH CAROLINA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,9,OK,OKLAHOMA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,9,SC,SOUTH CAROLINA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,6,TN,TENNESSEE
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,9,TX,TEXAS
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,8,VA,VIRGINIA
2011,1890 Capacity Building Grants Program,1890 Land-Grant University (incl Tuskegee),not-awarded,7,WV,WEST VIRGINIA
2011,1890 Capacity Building Grants Program,Individual,not-awarded,1,AR,ARKANSAS
2011,1890 Capacity Building Grants Program,Private University or College,not-awarded,1,AL,ALABAMA
2011,1890 Capacity Building Grants Program,"State, Local, or Tribal Government",awarded,1,MD,MARYLAND
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,AK,ALASKA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,4,AL,ALABAMA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,3,AR,ARKANSAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,AZ,ARIZONA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,18,CA,CALIFORNIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,10,CO,COLORADO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,10,CT,CONNECTICUT
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,DE,DELAWARE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,FL,FLORIDA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,GA,GEORGIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,HI,HAWAII
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,13,IA,IOWA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,ID,IDAHO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,IL,ILLINOIS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,IN,INDIANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,KS,KANSAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,KY,KENTUCKY
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,LA,LOUISIANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,MA,MASSACHUSETTS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,3,ME,MAINE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,MI,MICHIGAN
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,8,MN,MINNESOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,4,MO,MISSOURI
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,3,MS,MISSISSIPPI
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,MT,MONTANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,NC,NORTH CAROLINA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,7,ND,NORTH DAKOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,4,NE,NEBRASKA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,NM,NEW MEXICO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,18,NY,NEW YORK
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,OH,OHIO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,6,OR,OREGON
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,11,PA,PENNSYLVANIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,SC,SOUTH CAROLINA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,3,SD,SOUTH DAKOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,TN,TENNESSEE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,15,TX,TEXAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,UT,UTAH
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,7,VA,VIRGINIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,VT,VERMONT
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,8,WA,WASHINGTON
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,5,WI,WISCONSIN
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,2,WV,WEST VIRGINIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,awarded,1,WY,WYOMING
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,2,AK,ALASKA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,21,AL,ALABAMA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,25,AR,ARKANSAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,21,AZ,ARIZONA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,80,CA,CALIFORNIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,25,CO,COLORADO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,15,CT,CONNECTICUT
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,5,DE,DELAWARE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,42,FL,FLORIDA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,17,GA,GEORGIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,1,GU,GUAM
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,10,HI,HAWAII
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,38,IA,IOWA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,19,ID,IDAHO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,35,IL,ILLINOIS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,44,IN,INDIANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,20,KS,KANSAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,20,KY,KENTUCKY
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,20,LA,LOUISIANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,16,MA,MASSACHUSETTS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,25,MD,MARYLAND
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,5,ME,MAINE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,32,MI,MICHIGAN
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,24,MN,MINNESOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,23,MO,MISSOURI
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,39,MS,MISSISSIPPI
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,15,MT,MONTANA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,48,NC,NORTH CAROLINA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,28,ND,NORTH DAKOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,31,NE,NEBRASKA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,8,NH,NEW HAMPSHIRE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,14,NJ,NEW JERSEY
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,12,NM,NEW MEXICO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,11,NV,NEVADA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,27,NY,NEW YORK
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,44,OH,OHIO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,10,OK,OKLAHOMA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,22,OR,OREGON
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,37,PA,PENNSYLVANIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,3,PR,PUERTO RICO
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,5,RI,RHODE ISLAND
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,20,SC,SOUTH CAROLINA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,15,SD,SOUTH DAKOTA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,27,TN,TENNESSEE
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,70,TX,TEXAS
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,10,UT,UTAH
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,25,VA,VIRGINIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,7,VT,VERMONT
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,29,WA,WASHINGTON
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,34,WI,WISCONSIN
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,7,WV,WEST VIRGINIA
2011,Agriculture and Food Research Initiative,1862 Land-Grant University,not-awarded,11,WY,WYOMING
2011,Agriculture and Food Research Initiative,1890 Land-Grant University (incl Tuskegee),awarded,2,AL,ALABAMA
2011,Agriculture and Food Research Initiative,1890 Land-Grant University (incl Tuskegee),awarded,1,GA,GEORGIA
2011,Agriculture and Food Research Initiative,1890 Land-Grant University (incl Tuskegee),awarded,1,NC,NORTH CAROLINA
